time;observations
0.188;-0.058650664163612067
0.1882;-0.056938014335606926
0.1884;-0.05752747156915951
0.1886;-0.05895239249992175
0.1888;-0.05572234490271421
0.189;-0.055730603486760955
0.1892;-0.05580411036925881
0.1894;-0.05822193464407896
0.1896;-0.05727711913599636
0.1898;-0.056114090835906065
0.19;-0.056992434514943006
0.1902;-0.055013272475294
0.1904;-0.05664692313029749
0.1906;-0.05607310324246591
0.1908;-0.05646920147875415
0.191;-0.05471504942063346
0.1912;-0.054969447499638474
0.1914;-0.05375936831179228
0.1916;-0.05222013329955177
0.1918;-0.05059933831431023
0.192;-0.05135870327433219
0.1922;-0.049983183141944935
0.1924;-0.052374795902001094
0.1926;-0.053937891732109916
0.1928;-0.05271806340576132
0.193;-0.053506587290102506
0.1932;-0.054496807038279506
0.1934;-0.055070199184987526
0.1936;-0.055936175685242354
0.1938;-0.05626818032061921
0.194;-0.05385625061123905
0.1942;-0.05503477365600721
0.1944;-0.0534319852903064
0.1946;-0.05164834808924529
0.1948;-0.05287306742045172
0.195;-0.05631578181332071
0.1952;-0.05401551766003582
0.1954;-0.05469775884223227
0.1956;-0.054478827346654005
0.1958;-0.054144345068763935
0.196;-0.05432310832429071
0.1962;-0.056323867205351534
0.1964;-0.056123988136768714
0.1966;-0.055219354243896415
0.1968;-0.056421088366928655
0.197;-0.056474147932676966
0.1972;-0.05716807920987138
0.1974;-0.05852229125919132
0.1976;-0.057212897578763904
0.1978;-0.057565218427576594
0.198;-0.06016237789587119
0.1982;-0.05807134325183905
0.1984;-0.05603798124544429
0.1986;-0.05705936274159378
0.1988;-0.05809832717410068
0.199;-0.05829210855136772
0.1992;-0.05973316853063994
0.1994;-0.061522611594361835
0.1996;-0.06135245012719362
0.1998;-0.061989864552457634
0.2;-0.06209431991773237
0.2002;-0.061091523908868496
0.2004;-0.06002042513088181
0.2006;-0.060200049007863736
0.2008;-0.056426138243840775
0.201;-0.058064883712395945
0.2012;-0.05653360941293433
0.2014;-0.05632201748504698
0.2016;-0.05640324407376044
0.2018;-0.0577243047334478
0.202;-0.05963224094926304
0.2022;-0.05975643962442095
0.2024;-0.059871753967766984
0.2026;-0.061626577918828196
0.2028;-0.05998345723951808
0.203;-0.058770478339397705
0.2032;-0.0586235582259129
0.2034;-0.058560797386157507
0.2036;-0.058900707490817064
0.2038;-0.059281633502112074
0.204;-0.059831297897911674
0.2042;-0.060638061437995966
0.2044;-0.05992590032642715
0.2046;-0.060331012603062575
0.2048;-0.06016020485059248
0.205;-0.06228939401674497
0.2052;-0.061960327347159797
0.2054;-0.061843970599534275
0.2056;-0.06242454479243871
0.2058;-0.06255546571792285
0.206;-0.06329591421740544
0.2062;-0.06314456766004345
0.2064;-0.06271065365459313
0.2066;-0.061019705249987746
0.2068;-0.05949382900097216
0.207;-0.05731782839187061
0.2072;-0.05575754711846575
0.2074;-0.05885146840912728
0.2076;-0.05698524001488743
0.2078;-0.056196052462141245
0.208;-0.05465610561909794
0.2082;-0.05526929877588748
0.2084;-0.054905748057419615
0.2086;-0.05494076945171327
0.2088;-0.0538734508007494
0.209;-0.05476458074282828
0.2092;-0.0545111449079702
0.2094;-0.05457762315659129
0.2096;-0.053303386107224106
0.2098;-0.0532373966628154
0.21;-0.055541787289387995
0.2102;-0.05614713090908572
0.2104;-0.05342740123515647
0.2106;-0.05439351180459637
0.2108;-0.05437318489300663
0.211;-0.05077837365548482
0.2112;-0.05057892572613401
0.2114;-0.052693035703608865
0.2116;-0.052447467492306665
0.2118;-0.051169099443490046
0.212;-0.05057656023804085
0.2122;-0.049130248309234466
0.2124;-0.04983186224577353
0.2126;-0.048842529015447556
0.2128;-0.048143749810163186
0.213;-0.04851352089322269
0.2132;-0.04785899246024004
0.2134;-0.04583091888485931
0.2136;-0.047171854749902764
0.2138;-0.046398394290461185
0.214;-0.0486101248189984
0.2142;-0.051127076300356414
0.2144;-0.05118963699063728
0.2146;-0.05376465736089105
0.2148;-0.053306886707622264
0.215;-0.05491035299939249
0.2152;-0.05722534754121639
0.2154;-0.056521098071232026
0.2156;-0.05576450597399141
0.2158;-0.054027813313937405
0.216;-0.05265132658988874
0.2162;-0.05211329759032061
0.2164;-0.05111073050006663
0.2166;-0.049817963930389564
0.2168;-0.05015219328379619
0.217;-0.04903952395738352
0.2172;-0.05153408565741477
0.2174;-0.05025640570164091
0.2176;-0.049719861834925556
0.2178;-0.05061202225332362
0.218;-0.0517713969290479
0.2182;-0.05074916895778352
0.2184;-0.0489295756108197
0.2186;-0.04771395511145017
0.2188;-0.04783493877765378
0.219;-0.04634915057708988
0.2192;-0.04570560268921953
0.2194;-0.04735495793254263
0.2196;-0.04519057317603198
0.2198;-0.04515084407288708
0.22;-0.04569896832547143
0.2202;-0.04553603757242186
0.2204;-0.0447433310307661
0.2206;-0.04233329336194247
0.2208;-0.042024571359652055
0.221;-0.04228845255336547
0.2212;-0.042068722344173186
0.2214;-0.042224377572881173
0.2216;-0.04085315332574203
0.2218;-0.03856369809176008
0.222;-0.03919188782073362
0.2222;-0.039742566914359206
0.2224;-0.040433449004709195
0.2226;-0.0417223246124579
0.2228;-0.04174442556005846
0.223;-0.04239086712913886
0.2232;-0.04258205368180664
0.2234;-0.042406951125487355
0.2236;-0.040936566491452074
0.2238;-0.04047405178491999
0.224;-0.03928943408764459
0.2242;-0.039467073717770876
0.2244;-0.03899810043598224
0.2246;-0.03878317745920345
0.2248;-0.03780150916636191
0.225;-0.03690008263772262
0.2252;-0.036156458673822105
0.2254;-0.03546512960260594
0.2256;-0.03529490205809592
0.2258;-0.03432656393054453
0.226;-0.03624605092042965
0.2262;-0.03634812212122912
0.2264;-0.03936731215433198
0.2266;-0.03896688446248195
0.2268;-0.0418181026018196
0.227;-0.04003066854383457
0.2272;-0.038695680108250086
0.2274;-0.03640457863114346
0.2276;-0.03829514133102104
0.2278;-0.03856932406633537
0.228;-0.03708765566213739
0.2282;-0.03551273857916084
0.2284;-0.035745661348189586
0.2286;-0.03719374244937408
0.2288;-0.03959111982560145
0.229;-0.04026809834005982
0.2292;-0.04017527187368569
0.2294;-0.040271337820326776
0.2296;-0.03701339244965045
0.2298;-0.034687925481476325
0.23;-0.03556732325739105
0.2302;-0.03660802467070144
0.2304;-0.03595397940044412
0.2306;-0.03564850265820451
0.2308;-0.036783946009328675
0.231;-0.037112145561325895
0.2312;-0.03724430034482642
0.2314;-0.0355868445583343
0.2316;-0.03545380676600588
0.2318;-0.036971043703428325
0.232;-0.038057160430345106
0.2322;-0.036377464641430844
0.2324;-0.04051854511176678
0.2326;-0.04280098872250943
0.2328;-0.04375230841346331
0.233;-0.04474798990728447
0.2332;-0.04553373877337372
0.2334;-0.04466122225921485
0.2336;-0.046015778087742154
0.2338;-0.044584413303554477
0.234;-0.04296037704799466
0.2342;-0.04233690328386061
0.2344;-0.04275182014093813
0.2346;-0.04400648655414243
0.2348;-0.041595618571355866
0.235;-0.04151404893055624
0.2352;-0.04055244333104982
0.2354;-0.0399315155392506
0.2356;-0.03903312302460864
0.2358;-0.036176690327437006
0.236;-0.0388815490164986
0.2362;-0.03982493444713832
0.2364;-0.039365079158884174
0.2366;-0.03850422773936446
0.2368;-0.03970802274144484
0.237;-0.03999989987362918
0.2372;-0.04015599054988517
0.2374;-0.03776655781570118
0.2376;-0.039009373777973325
0.2378;-0.038057222908614574
0.238;-0.0403499725514301
0.2382;-0.039839663338927044
0.2384;-0.03822211526374577
0.2386;-0.03884903209629362
0.2388;-0.03991374035334999
0.239;-0.040501422231199596
0.2392;-0.03978365158718512
0.2394;-0.040226617702459305
0.2396;-0.040373046383033906
0.2398;-0.04262341767282829
0.24;-0.045257355689237
0.2402;-0.04597248240945468
0.2404;-0.047033595099793074
0.2406;-0.047900137897931266
0.2408;-0.050371262872554425
0.241;-0.051169712312359485
0.2412;-0.05071041830191675
0.2414;-0.05007975932207586
0.2416;-0.04995619216573177
0.2418;-0.05042181331249693
0.242;-0.05023379863714873
0.2422;-0.05089590052802554
0.2424;-0.05096288253141841
0.2426;-0.05292213080121934
0.2428;-0.05476907712266376
0.243;-0.05707265502902145
0.2432;-0.05759657454721752
0.2434;-0.05846457573774937
0.2436;-0.05821940642247262
0.2438;-0.05775223728882183
0.244;-0.0578097986098742
0.2442;-0.05881825328830457
0.2444;-0.05936107160896349
0.2446;-0.05982334775333188
0.2448;-0.057997496954035756
0.245;-0.058693713838422625
0.2452;-0.06061322605085787
0.2454;-0.05959426717907619
0.2456;-0.05903504246695303
0.2458;-0.05782140481094679
0.246;-0.058109471282428694
0.2462;-0.058563183714525936
0.2464;-0.059774743694698367
0.2466;-0.06010696509588758
0.2468;-0.05906628205176121
0.247;-0.05899232941913429
0.2472;-0.056799882204545474
0.2474;-0.05639189157244484
0.2476;-0.05448989229104187
0.2478;-0.053359984210332695
0.248;-0.0518078881097444
0.2482;-0.05097001719486938
0.2484;-0.05250410390545032
0.2486;-0.052829390739883166
0.2488;-0.051791123434604264
0.249;-0.05289621633543923
0.2492;-0.05282780045068119
0.2494;-0.056112451035468816
0.2496;-0.055824666436426224
0.2498;-0.054198110339825516
0.25;-0.05346145378952555
0.2502;-0.05320204823710245
0.2504;-0.054358465722407004
0.2506;-0.05532320348566751
0.2508;-0.056370462266921696
0.251;-0.05642687413611141
0.2512;-0.05446449602266588
0.2514;-0.0555305316469119
0.2516;-0.054385133306585745
0.2518;-0.05455765626949817
0.252;-0.05237922732428849
0.2522;-0.0536096379249699
0.2524;-0.05622692824417763
0.2526;-0.0552293173007687
0.2528;-0.05608266798458992
0.253;-0.056164711649706184
0.2532;-0.05772594857806641
0.2534;-0.05963753038894866
0.2536;-0.05967391886180199
0.2538;-0.060619096170150315
0.254;-0.0629279840496286
0.2542;-0.06104198291683536
0.2544;-0.061585871549544674
0.2546;-0.06032689040595445
0.2548;-0.06014886751751134
0.255;-0.05963025711175182
0.2552;-0.0594256519803405
0.2554;-0.05876826092763048
0.2556;-0.060088697036416665
0.2558;-0.05876937982798908
0.256;-0.057666013866519567
0.2562;-0.05646215125555607
0.2564;-0.056037398169628376
0.2566;-0.05533372317768649
0.2568;-0.05504384275690058
0.257;-0.053710795383896975
0.2572;-0.05351150840901943
0.2574;-0.05248661062044724
0.2576;-0.05207994163289036
0.2578;-0.05008869680276427
0.258;-0.052994461899620954
0.2582;-0.05359869885634865
0.2584;-0.05320552508250245
0.2586;-0.0545679555474083
0.2588;-0.05576583382478665
0.259;-0.05660881070557219
0.2592;-0.05677867729539487
0.2594;-0.05405633116061542
0.2596;-0.05200264040978955
0.2598;-0.052337946821831106
0.26;-0.052884542738305076
0.2602;-0.053191981698752805
0.2604;-0.05456396490126399
0.2606;-0.0570135673368858
0.2608;-0.054935627350759075
0.261;-0.05572958818583506
0.2612;-0.05448924609203657
0.2614;-0.05177499868632868
0.2616;-0.051661545538199016
0.2618;-0.05075850637339711
0.262;-0.05220437299328304
0.2622;-0.05262190797716998
0.2624;-0.05118977648951273
0.2626;-0.049404520371863894
0.2628;-0.048750775874989376
0.263;-0.046552512251265596
0.2632;-0.048413744373869305
0.2634;-0.04742824203990123
0.2636;-0.04720450037728236
0.2638;-0.04912976932250873
0.264;-0.048585582527434
0.2642;-0.047779183843172375
0.2644;-0.04659857026302254
0.2646;-0.04691822006517831
0.2648;-0.04620753943350885
0.265;-0.047801823723832994
0.2652;-0.04525655096567849
0.2654;-0.04443619397796078
0.2656;-0.04200340721013951
0.2658;-0.040648539827332165
0.266;-0.04000356271609481
0.2662;-0.04001446721452162
0.2664;-0.04194933531171654
0.2666;-0.04130204990093751
0.2668;-0.04025624627940706
0.267;-0.03897633418982146
0.2672;-0.038836131794459675
0.2674;-0.039733936815697785
0.2676;-0.039154162568677424
0.2678;-0.04116517805639668
0.268;-0.03893304120167578
0.2682;-0.03932876084037256
0.2684;-0.038330805351181364
0.2686;-0.03738305184792909
0.2688;-0.037702802292162635
0.269;-0.0403245754753015
0.2692;-0.03820721750392783
0.2694;-0.03983221696064683
0.2696;-0.04072176112531413
0.2698;-0.04112881013936891
0.27;-0.045482456133353916
0.2702;-0.04499335347779568
0.2704;-0.04638478416334624
0.2706;-0.046366018293516116
0.2708;-0.04553908379611525
0.271;-0.04679959955420552
0.2712;-0.04831351128805859
0.2714;-0.047398235534690955
0.2716;-0.047839886443057034
0.2718;-0.049700621963085334
0.272;-0.05028319523895402
0.2722;-0.048612767565231585
0.2724;-0.048854836457638454
0.2726;-0.04691582524031551
0.2728;-0.04497723146432819
0.273;-0.04671589209179525
0.2732;-0.0468546378475888
0.2734;-0.04788382158004934
0.2736;-0.048881581325403
0.2738;-0.04770977762178854
0.274;-0.04666077654921739
0.2742;-0.04603418644775751
0.2744;-0.04572923000330073
0.2746;-0.04524175262364899
0.2748;-0.043936916615137094
0.275;-0.0438528527753645
0.2752;-0.042970621320222474
0.2754;-0.04178239695226295
0.2756;-0.040815946153543024
0.2758;-0.0410143580219009
0.276;-0.04051517637584315
0.2762;-0.04081709316969494
0.2764;-0.04036581287084477
0.2766;-0.03897044636307606
0.2768;-0.038966242812250626
0.277;-0.038648710570725595
0.2772;-0.03773891009524216
0.2774;-0.037896077829423794
0.2776;-0.040256479450906546
0.2778;-0.04080980601389675
0.278;-0.03904566459301629
0.2782;-0.04054287682440389
0.2784;-0.04009613718510124
0.2786;-0.039237630219455095
0.2788;-0.03987864038467681
0.279;-0.0396969899084462
0.2792;-0.039081209716727586
0.2794;-0.037191093825913034
0.2796;-0.03912672677169708
0.2798;-0.0385274591827198
0.28;-0.039014393641973684
0.2802;-0.03863304692512973
0.2804;-0.040600198287033706
0.2806;-0.03997797962230965
0.2808;-0.04151892972327231
0.281;-0.04129033751321068
0.2812;-0.04092174280515587
0.2814;-0.03756097873886948
0.2816;-0.03772317671342957
0.2818;-0.038482350293671
0.282;-0.03805492665421737
0.2822;-0.0375972283626973
0.2824;-0.03611090399162473
0.2826;-0.03522989164920049
0.2828;-0.03750826853539758
0.283;-0.03689161662636307
0.2832;-0.03824828695312963
0.2834;-0.0368841270099624
0.2836;-0.038195589049216966
0.2838;-0.03669080204005934
0.284;-0.03694625202752997
0.2842;-0.03792034193060219
0.2844;-0.0410188740841601
0.2846;-0.04007097095407633
0.2848;-0.04090289801146454
0.285;-0.03768300810261646
0.2852;-0.03855256965222341
0.2854;-0.03558000881812589
0.2856;-0.03348834148223514
0.2858;-0.031779327764414854
0.286;-0.028409768369080254
0.2862;-0.028226522656850925
0.2864;-0.027115416877574596
0.2866;-0.028130496177589948
0.2868;-0.02625037854036946
0.287;-0.027624051479071154
0.2872;-0.025656272368492314
0.2874;-0.026396614731716412
0.2876;-0.024585255498209217
0.2878;-0.022547040702460337
0.288;-0.022927257283308536
0.2882;-0.020989545848855626
0.2884;-0.020744863342934815
0.2886;-0.021558160660624506
0.2888;-0.023444800021555898
0.289;-0.02233787933000136
0.2892;-0.021764591143756944
0.2894;-0.020928374703926923
0.2896;-0.01921844629391728
0.2898;-0.020571188782354012
0.29;-0.018363943914414444
0.2902;-0.020779338007845764
0.2904;-0.0216325563289099
0.2906;-0.022992444991814593
0.2908;-0.024290459098770326
0.291;-0.026043800623508778
0.2912;-0.026116541703038
0.2914;-0.02530438593936876
0.2916;-0.02754417231375264
0.2918;-0.027068180929944355
0.292;-0.025646022081092814
0.2922;-0.024193962745455964
0.2924;-0.023705622717091243
0.2926;-0.02223782042960781
0.2928;-0.019647485716159332
0.293;-0.021836643230458867
0.2932;-0.022566022375961316
0.2934;-0.019258305142610503
0.2936;-0.01905841756527421
0.2938;-0.01912878619632276
0.294;-0.017634774060998396
0.2942;-0.01868297605283134
0.2944;-0.017295922995173643
0.2946;-0.01757145809417093
0.2948;-0.016507845836991993
0.295;-0.016948454396735795
0.2952;-0.015798914796888826
0.2954;-0.015504163855969056
0.2956;-0.01629757836772045
0.2958;-0.014766771574938992
0.296;-0.01567284770817697
0.2962;-0.015841462832547122
0.2964;-0.0168463912011561
0.2966;-0.016112803412287945
0.2968;-0.016618076422160434
0.297;-0.01631268123576544
0.2972;-0.015476615479200274
0.2974;-0.012997448098687567
0.2976;-0.010572679285503858
0.2978;-0.009910527893362974
0.298;-0.011329296978628896
0.2982;-0.009266567897294624
0.2984;-0.009531365050785591
0.2986;-0.009289719407160916
0.2988;-0.008299995187859965
0.299;-0.006835591256672104
0.2992;-0.007286787601406897
0.2994;-0.007386953381902571
0.2996;-0.008484087136574003
0.2998;-0.007334267986940116
0.3;-0.007099887539395878
0.3002;-0.0074501026732014825
0.3004;-0.006837464479451769
0.3006;-0.006572133110217423
0.3008;-0.010497161060766105
0.301;-0.011285115647547575
0.3012;-0.012301067567407736
0.3014;-0.012281542048707106
0.3016;-0.01375919190637904
0.3018;-0.016211803180924363
0.302;-0.01560926999412497
0.3022;-0.013804776092929422
0.3024;-0.01625117711633374
0.3026;-0.01742262941299926
0.3028;-0.016145405151789898
0.303;-0.016144699464342892
0.3032;-0.015213226479147513
0.3034;-0.016778279519222155
0.3036;-0.017722100114744496
0.3038;-0.01681271645219282
0.304;-0.019096804852573424
0.3042;-0.021338503605324743
0.3044;-0.01957466702533866
0.3046;-0.019979182447707338
0.3048;-0.021029049029682792
0.305;-0.020308815124748747
0.3052;-0.018578027096278527
0.3054;-0.017996375963668584
0.3056;-0.01905120906639851
0.3058;-0.021877256474371408
0.306;-0.021889954675475776
0.3062;-0.02079367281788974
0.3064;-0.022090964124292123
0.3066;-0.020823387194820388
0.3068;-0.019420141319323736
0.307;-0.01876664366157394
0.3072;-0.01811316275467836
0.3074;-0.01884836866388016
0.3076;-0.01755553480756068
0.3078;-0.015256017754450122
0.308;-0.0163635736004546
0.3082;-0.0156833387594074
0.3084;-0.016392065693975007
0.3086;-0.016876494650355085
0.3088;-0.01385390607825923
0.309;-0.014071689606632382
0.3092;-0.01690256357162456
0.3094;-0.016771933041970718
0.3096;-0.014347196891308759
0.3098;-0.015549694670205547
0.31;-0.015453458762599615
0.3102;-0.01529314949297998
0.3104;-0.014896087703979946
0.3106;-0.01519763946957807
0.3108;-0.014366741061199768
0.311;-0.01422738801059275
0.3112;-0.01385932288995545
0.3114;-0.013856969113673285
0.3116;-0.014113988003811957
0.3118;-0.013802249403937514
0.312;-0.01563471455609119
0.3122;-0.014482782499190808
0.3124;-0.014697701784086616
0.3126;-0.013786168367707338
0.3128;-0.014546150103840631
0.313;-0.017216361883412964
0.3132;-0.016349739404584875
0.3134;-0.016771247542946132
0.3136;-0.017772133040191405
0.3138;-0.017409047864528793
0.314;-0.015891900692263414
0.3142;-0.017692788274450623
0.3144;-0.019447466249266555
0.3146;-0.020052571011838535
0.3148;-0.019652085743678403
0.315;-0.019630091837487443
0.3152;-0.018014870395390885
0.3154;-0.016041188912109067
0.3156;-0.017027959186770344
0.3158;-0.014344947148582253
0.316;-0.013465045789085079
0.3162;-0.013995557294572337
0.3164;-0.014927244243973632
0.3166;-0.017368334342458377
0.3168;-0.015455350216594665
0.317;-0.016416924287633323
0.3172;-0.017185179077137524
0.3174;-0.01855960398309611
0.3176;-0.01807247363402777
0.3178;-0.020957210439155455
0.318;-0.020398128613479255
0.3182;-0.019525076067755574
0.3184;-0.022119112660894433
0.3186;-0.021472372611038223
0.3188;-0.021938902960298958
0.319;-0.021687769289522457
0.3192;-0.021637172089828335
0.3194;-0.02156892666174201
0.3196;-0.02023715785005883
0.3198;-0.019060429355331393
0.32;-0.019124389344029033
0.3202;-0.017837920270273887
0.3204;-0.020928226596118142
0.3206;-0.02193162943315541
0.3208;-0.023458504059535548
0.321;-0.02353875538643007
0.3212;-0.023764918067653032
0.3214;-0.02401536544171853
0.3216;-0.02629094889212181
0.3218;-0.02396736869068483
0.322;-0.02339066701598788
0.3222;-0.02365050387419417
0.3224;-0.025220949263560107
0.3226;-0.02469916027309821
0.3228;-0.025589620990794145
0.323;-0.026186343768404598
0.3232;-0.023772285116909757
0.3234;-0.02346269269871896
0.3236;-0.02575680319676837
0.3238;-0.024897214990843
0.324;-0.025193011807832733
0.3242;-0.02326192556074739
0.3244;-0.02428310820373587
0.3246;-0.022791598235407773
0.3248;-0.02215664427319907
0.325;-0.023327364151079746
0.3252;-0.023455475464168166
0.3254;-0.02373944526419212
0.3256;-0.023196236375439862
0.3258;-0.021719296881557576
0.326;-0.02244249993046697
0.3262;-0.024064315087044895
0.3264;-0.025894821340471524
0.3266;-0.02584250815662418
0.3268;-0.025727734552779127
0.327;-0.026780416554520476
0.3272;-0.028974130511422794
0.3274;-0.02890963267250707
0.3276;-0.027714717010393117
0.3278;-0.02682752744091036
0.328;-0.026190445907019425
0.3282;-0.029533436190278248
0.3284;-0.030390101764469747
0.3286;-0.03200939998083726
0.3288;-0.033168774227374055
0.329;-0.0325015825046394
0.3292;-0.03293966085664696
0.3294;-0.03370749696358443
0.3296;-0.03254127601082143
0.3298;-0.03242413717845259
0.33;-0.03388806472498667
0.3302;-0.0338904067406583
0.3304;-0.03552539591669521
0.3306;-0.037324311477731596
0.3308;-0.0368527704775213
0.331;-0.037405610049229376
0.3312;-0.038358855612108
0.3314;-0.03971890726886371
0.3316;-0.039551292530150134
0.3318;-0.039636711244222265
0.332;-0.04175673325946283
0.3322;-0.04047600929550605
0.3324;-0.039712038841125175
0.3326;-0.04215933699954883
0.3328;-0.04133898131676765
0.333;-0.041248630952891746
0.3332;-0.040139612771882396
0.3334;-0.041019612554071216
0.3336;-0.03915411093156811
0.3338;-0.039290294356636286
0.334;-0.039329695625367464
0.3342;-0.03986343233322864
0.3344;-0.039624947870237986
0.3346;-0.03949431467850585
0.3348;-0.04117178039614003
0.335;-0.04162512857804027
0.3352;-0.04112899641126184
0.3354;-0.041455956369226
0.3356;-0.04322722540498485
0.3358;-0.04303913924170906
0.336;-0.0448907900860247
0.3362;-0.046400064039923264
0.3364;-0.046527314697192984
0.3366;-0.04497065033344045
0.3368;-0.0451385807839322
0.337;-0.04521820809695734
0.3372;-0.04668454464401368
0.3374;-0.046304617392877084
0.3376;-0.044217909574735335
0.3378;-0.04616956644812922
0.338;-0.04587269594762216
0.3382;-0.045366673880851034
0.3384;-0.04546920268138861
0.3386;-0.04269188118231271
0.3388;-0.043979012507351894
0.339;-0.04318892729559651
0.3392;-0.04239004215086609
0.3394;-0.04472911366422941
0.3396;-0.04531018894491046
0.3398;-0.04504758517739977
0.34;-0.046359384607603304
0.3402;-0.045672996980767384
0.3404;-0.045279728376370246
0.3406;-0.048623697106410214
0.3408;-0.04948335667474704
0.341;-0.049797917259417845
0.3412;-0.05206492568426693
0.3414;-0.05008556152996222
0.3416;-0.04931493988333237
0.3418;-0.05120247963813408
0.342;-0.051316639634666095
0.3422;-0.05010816670039944
0.3424;-0.04954089712918224
0.3426;-0.05077930604950372
0.3428;-0.050945565211603594
0.343;-0.04978680378649841
0.3432;-0.05090981409438549
0.3434;-0.05189755887579331
0.3436;-0.0529614549676318
0.3438;-0.05181317172337183
0.344;-0.04901615406744289
0.3442;-0.050780307233358926
0.3444;-0.05082099490395532
0.3446;-0.04977140537614656
0.3448;-0.04746641697062354
0.345;-0.049643526183784564
0.3452;-0.0498270735507082
0.3454;-0.05365063917920046
0.3456;-0.053288320302203124
0.3458;-0.05148765824373416
0.346;-0.050701619807273814
0.3462;-0.05028919621494378
0.3464;-0.0520603620845631
0.3466;-0.049655963738803016
0.3468;-0.04787528424706674
0.347;-0.04772023461121747
0.3472;-0.046456370331458226
0.3474;-0.046723126770362715
0.3476;-0.04856775301928126
0.3478;-0.04796148310683586
0.348;-0.04597005384598005
0.3482;-0.04579817287971366
0.3484;-0.04707997508101859
0.3486;-0.047669417902265754
0.3488;-0.04826781847381844
0.349;-0.04758215617692908
0.3492;-0.044735854195005635
0.3494;-0.04398175433691719
0.3496;-0.044826921830886865
0.3498;-0.04229367774913481
0.35;-0.044249426625026296
0.3502;-0.04316094776453001
0.3504;-0.04251658274860831
0.3506;-0.04291852754679227
0.3508;-0.04289955522599696
0.351;-0.04415693593680998
0.3512;-0.04433753101097324
0.3514;-0.04598732381428136
0.3516;-0.04638527018563726
0.3518;-0.04508139581886478
0.352;-0.04550547860857705
0.3522;-0.04527626624847085
0.3524;-0.04641597636605949
0.3526;-0.043134319328599104
0.3528;-0.04353558811923711
0.353;-0.044626966651767526
0.3532;-0.04671701756094236
0.3534;-0.04578025620187815
0.3536;-0.04761766106623735
0.3538;-0.04757304804539558
0.354;-0.04553367989408001
0.3542;-0.04515706557205719
0.3544;-0.04548904979056655
0.3546;-0.045264238863334486
0.3548;-0.04311968424491894
0.355;-0.04452111061649523
0.3552;-0.04622179551525575
0.3554;-0.04642799793583691
0.3556;-0.04595507901405635
0.3558;-0.04528847451452918
0.356;-0.04855017691027391
0.3562;-0.04898072535028464
0.3564;-0.0483798652477132
0.3566;-0.04978055760818542
0.3568;-0.0504134863048698
0.357;-0.04902844606629131
0.3572;-0.05087242148871049
0.3574;-0.052501965078483495
0.3576;-0.05333561920812368
0.3578;-0.05605508112335651
0.358;-0.056245727746317566
0.3582;-0.05728932721886381
0.3584;-0.05524791017526977
0.3586;-0.0529564496469113
0.3588;-0.05418824217189683
0.359;-0.054738184617698894
0.3592;-0.05698603721980392
0.3594;-0.05736714917913897
0.3596;-0.05550291533367362
0.3598;-0.053736392675592395
0.36;-0.05464425717867169
0.3602;-0.05567858079208718
0.3604;-0.05602763213967739
0.3606;-0.05629072371852234
0.3608;-0.057218223419065586
0.361;-0.05584069116436538
0.3612;-0.05508060871202745
0.3614;-0.05336027211817625
0.3616;-0.053312638416019215
0.3618;-0.05306772428609875
0.362;-0.05522543466858742
0.3622;-0.05631650684441167
0.3624;-0.05691922479456363
0.3626;-0.058967663138577736
0.3628;-0.058240680948158624
0.363;-0.060478486620386546
0.3632;-0.058844217930762915
0.3634;-0.058830291795831935
0.3636;-0.0576264984195417
0.3638;-0.056216853700534614
0.364;-0.05619626280641389
0.3642;-0.05748051394897444
0.3644;-0.06025780939709387
0.3646;-0.05960744531512611
0.3648;-0.061082342375490796
0.365;-0.059571739910351175
0.3652;-0.058573970997004766
0.3654;-0.06010843094964924
0.3656;-0.05887377683938109
0.3658;-0.059453620894643434
0.366;-0.0598644705780556
0.3662;-0.06122891820671625
0.3664;-0.060183209975315025
0.3666;-0.06056383369897176
0.3668;-0.06206139475960687
0.367;-0.059914352778139626
0.3672;-0.05719225417546778
0.3674;-0.05676455441317806
0.3676;-0.055983266966826734
0.3678;-0.05549647972561226
0.368;-0.05478032321463064
0.3682;-0.05667736936830342
0.3684;-0.058204378685880576
0.3686;-0.05905459750916388
0.3688;-0.05773519524148734
0.369;-0.058144264317447625
0.3692;-0.06060053268850827
0.3694;-0.06074635542384106
0.3696;-0.06413977533242192
0.3698;-0.06280797812048176
0.37;-0.06166187352512164
0.3702;-0.061220942712284815
0.3704;-0.06237347752748682
0.3706;-0.06477529309532216
0.3708;-0.06488267969849063
0.371;-0.0657559629232504
0.3712;-0.06604025672006007
0.3714;-0.0652276294003592
0.3716;-0.06616815631911215
0.3718;-0.06682405723826088
0.372;-0.06660534054414757
0.3722;-0.06800508982519808
0.3724;-0.06784429607652219
0.3726;-0.06841307280775612
0.3728;-0.06702553471969229
0.373;-0.06527380642362852
0.3732;-0.06423024344061794
0.3734;-0.0669573733200343
0.3736;-0.06897741345339048
0.3738;-0.07027734850818274
0.374;-0.06786434355099388
0.3742;-0.06855259388149774
0.3744;-0.06856852345498791
0.3746;-0.06918119754042186
0.3748;-0.06567261240284965
0.375;-0.06728343989556947
0.3752;-0.06874060312357953
0.3754;-0.06983397744615076
0.3756;-0.0689489704835008
0.3758;-0.06783925287803924
0.376;-0.0652784722087513
0.3762;-0.06794869819573346
0.3764;-0.06921499230491172
0.3766;-0.06777075940091802
0.3768;-0.0654071682356446
0.377;-0.06448449793182658
